Statistics for CAH1 orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila sechellia	EDW43173	Drosophila virilis	EDW67894	0.286117862752757	1.64251105557709	-9.42396655029971	0.174195395386383
Drosophila sechellia	EDW43173	Drosophila willistoni	EDW84721	0.290827577478574	1.23697031090232	-10.6346767926649	0.235112819536005
Drosophila sechellia	EDW43173	Drosophila yakuba	XP_002098276	0.219356272219082	0.244254746699589	-0.690469288885337	0.898063497979304
Drosophila sechellia	EDW43173	Drosophila simulans	XP_002104407	0.0662303133083306	0.116808759914351	-3.33181302254381	0.566997829245799
Drosophila sechellia	EDW43173	Drosophila pseudoobscura	XP_001358731	0.255925678962024	1.31737926371664	-10.6620834431112	0.194268792602668
Drosophila virilis	EDW67894	Drosophila willistoni	EDW84721	0.157560066754621	1.38562608917721	-11.8631893652712	0.113710378279742
Drosophila virilis	EDW67894	Drosophila yakuba	XP_002098276	0.329942601959926	0.779746229854834	-6.15218369384436	0.423141003222743
Drosophila virilis	EDW67894	Drosophila simulans	XP_002104407	0.243202531566243	1.81102205188726	-8.90868453103699	0.13429020994681
Drosophila virilis	EDW67894	Drosophila pseudoobscura	XP_001358731	0.219047121893797	1.38251012851391	-11.2284965670255	0.158441603700406
Drosophila willistoni	EDW84721	Drosophila yakuba	XP_002098276	0.305491788121297	0.87331913042826	-7.06018854446696	0.349805446230738
Drosophila willistoni	EDW84721	Drosophila simulans	XP_002104407	0.242498238445407	1.50962051421091	-10.4304382380692	0.160635229955233
Drosophila willistoni	EDW84721	Drosophila pseudoobscura	XP_001358731	0.187021548976723	4.21050649872768	-1.00770835676324	0.0444178269367917
Drosophila yakuba	XP_002098276	Drosophila simulans	XP_002104407	0.0527980445678897	0.175937530694727	-5.25274421984799	0.300095405223691
Drosophila yakuba	XP_002098276	Drosophila pseudoobscura	XP_001358731	0.252765813041556	0.840073117589171	-7.66203012875043	0.300885491690223
Drosophila simulans	XP_002104407	Drosophila pseudoobscura	XP_001358731	0.220178328145426	1.54149019792583	-10.4404811448436	0.142834724762888


Statistics for CAH9 orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila pseudoobscura	XP_001358280	Drosophila ananassae	EDV30413	0.0408823839888967	0.883459225706329	-15.7338676655878	0.04627534899102
Drosophila pseudoobscura	XP_001358280	Drosophila erecta	EDV53462	0.0406633156423641	0.762798485312842	-15.7945331556275	0.0533080707753203
Drosophila pseudoobscura	XP_001358280	Drosophila grimshawi	EDV92783	0.0537492330882882	1.28952046897582	-13.8282441724575	0.0416815664283156
Drosophila pseudoobscura	XP_001358280	Drosophila mojavensis	EDW14528	0.0566469443469061	0.937057210144067	-15.2809228030064	0.0604519593186813
Drosophila pseudoobscura	XP_001358280	Drosophila persimilis	EDW24004	0.0136467090487046	0.0585663277285774	-4.92925869565444	0.233012886038365
Drosophila pseudoobscura	XP_001358280	Drosophila sechellia	EDW45199	0.0429103927268798	0.80644017179286	-15.7530566797375	0.0532096418652884
Drosophila pseudoobscura	XP_001358280	Drosophila virilis	EDW67420	0.0474162746032739	1.0451225078374	-15.1344517050195	0.0453691067293049
Drosophila pseudoobscura	XP_001358280	Drosophila willistoni	EDW81389	0.0630861806865524	1.51917513490918	-12.2781977760714	0.0415266016648725
Drosophila pseudoobscura	XP_001358280	Drosophila yakuba	XP_002098834	0.0354026713569576	0.827307436347596	-15.9258779719966	0.0427926424948549
Drosophila pseudoobscura	XP_001358280	Drosophila simulans	XP_002105127	0.041455049358133	0.815174343003341	-15.7869420149365	0.0508542126159178
Drosophila pseudoobscura	XP_001358280	Drosophila melanogaster	NP_651535	0.0407718966264364	0.764286659652186	-15.7928449153042	0.0533463408153572
Drosophila ananassae	EDV30413	Drosophila erecta	EDV53462	0.0490426273170032	0.716931483580858	-15.4972343366353	0.0684062960550287
Drosophila ananassae	EDV30413	Drosophila grimshawi	EDV92783	0.0637847401367431	1.89129046718303	-9.66690691182845	0.0337255124178502
Drosophila ananassae	EDV30413	Drosophila mojavensis	EDW14528	0.0737933370009828	1.41220671351198	-12.8544591730325	0.0522539202617641
Drosophila ananassae	EDV30413	Drosophila persimilis	EDW24004	0.0546990549841326	0.908698023547602	-15.2478846429585	0.0601949751916316
Drosophila ananassae	EDV30413	Drosophila sechellia	EDW45199	0.0566145339984571	0.660575591195133	-15.0942422541732	0.0857048530903609
Drosophila ananassae	EDV30413	Drosophila virilis	EDW67420	0.0668750426729974	1.44553302939035	-12.7118213773689	0.0462632408345603
Drosophila ananassae	EDV30413	Drosophila willistoni	EDW81389	0.0727302828972639	2.15652929344987	-7.88750338113613	0.0337256178796974
Drosophila ananassae	EDV30413	Drosophila yakuba	XP_002098834	0.0474638880462671	0.746708592925097	-15.5958070958913	0.0635641379997193
Drosophila ananassae	EDV30413	Drosophila simulans	XP_002105127	0.0521165508027186	0.712932157380528	-15.4009855568375	0.0731016973539339
Drosophila ananassae	EDV30413	Drosophila melanogaster	NP_651535	0.0529574284381615	0.668437439560156	-15.2370705365854	0.0792257065567849
Drosophila erecta	EDV53462	Drosophila grimshawi	EDV92783	0.0707827967257838	1.41530223677428	-12.8660660327415	0.0500124954844345
Drosophila erecta	EDV53462	Drosophila mojavensis	EDW14528	0.0699391141362363	1.14964428811335	-14.3413868047501	0.0608354382824026
Drosophila erecta	EDV53462	Drosophila persimilis	EDW24004	0.0544808323862296	0.758165094199499	-15.276228652429	0.0718587980415435
Drosophila erecta	EDV53462	Drosophila sechellia	EDW45199	0.0135283126744223	0.206443518251022	-11.3362866239326	0.065530333860968
Drosophila erecta	EDV53462	Drosophila virilis	EDW67420	0.0710612227876107	1.18791512673984	-14.1478358625826	0.0598201177744357
Drosophila erecta	EDV53462	Drosophila willistoni	EDW81389	0.07304436353318	2.49484434321262	-5.93644096396579	0.0292781245979942
Drosophila erecta	EDV53462	Drosophila yakuba	XP_002098834	0.012072695281631	0.173048290758279	-10.4953056748236	0.0697648918040726
Drosophila erecta	EDV53462	Drosophila simulans	XP_002105127	0.0106700080595739	0.223483510538959	-11.9940951649771	0.0477440507079999
Drosophila erecta	EDV53462	Drosophila melanogaster	NP_651535	0.015004072666465	0.228207660389736	-11.7788106552383	0.0657474540549639
Drosophila grimshawi	EDV92783	Drosophila mojavensis	EDW14528	0.0360088484935648	0.929395679466973	-15.7165177891827	0.0387443682912499
Drosophila grimshawi	EDV92783	Drosophila persimilis	EDW24004	0.0636566438218381	1.33454808471196	-13.3115613045875	0.0476990260231631
Drosophila grimshawi	EDV92783	Drosophila sechellia	EDW45199	0.0676938216241827	1.38462040388784	-13.0909088620416	0.0488898050571168
Drosophila grimshawi	EDV92783	Drosophila virilis	EDW67420	0.0316783740361206	0.935478098557787	-15.7885460708854	0.0338632984406142
Drosophila grimshawi	EDV92783	Drosophila willistoni	EDW81389	0.0720583486189285	1.73789612271198	-10.6799345520081	0.041462977952032
Drosophila grimshawi	EDV92783	Drosophila yakuba	XP_002098834	0.0691217675464449	1.32232975968273	-13.451471971269	0.0522727156674061
Drosophila grimshawi	EDV92783	Drosophila simulans	XP_002105127	0.0693094405527839	1.31869301127658	-13.4705294088247	0.0525591930495542
Drosophila grimshawi	EDV92783	Drosophila melanogaster	NP_651535	0.0663211067098041	1.18432717905682	-14.2320707680258	0.0559989738330765
Drosophila mojavensis	EDW14528	Drosophila persimilis	EDW24004	0.0728523762081556	0.917757640207394	-14.8358772130291	0.0793808441536836
Drosophila mojavensis	EDW14528	Drosophila sechellia	EDW45199	0.0660582484746488	0.944144144103528	-15.0788070801996	0.0699662746278764
Drosophila mojavensis	EDW14528	Drosophila virilis	EDW67420	0.0257350190394931	0.554041118912307	-15.5719419862937	0.0464496553793986
Drosophila mojavensis	EDW14528	Drosophila willistoni	EDW81389	0.0623890385293211	1.71904544258658	-10.8769448928908	0.0362928384461127
Drosophila mojavensis	EDW14528	Drosophila yakuba	XP_002098834	0.0674945572376549	0.986404274203454	-14.959140174325	0.068424842635803
Drosophila mojavensis	EDW14528	Drosophila simulans	XP_002105127	0.0676787382797734	0.954173596041976	-15.0275566990678	0.0709291669361978
Drosophila mojavensis	EDW14528	Drosophila melanogaster	NP_651535	0.062350425182407	1.00125080004925	-15.0149434240828	0.0622725346929459
Drosophila persimilis	EDW24004	Drosophila sechellia	EDW45199	0.0579956624631825	0.845502647784853	-15.2372830263401	0.0685931174965878
Drosophila persimilis	EDW24004	Drosophila virilis	EDW67420	0.062741172124219	1.08308544900654	-14.5883887914204	0.0579281830272658
Drosophila persimilis	EDW24004	Drosophila willistoni	EDW81389	0.0814089773643572	1.61967469015172	-11.3315439383018	0.0502625483125451
Drosophila persimilis	EDW24004	Drosophila yakuba	XP_002098834	0.0501347272682752	0.812806594641493	-15.4257126862703	0.0616810045572874
Drosophila persimilis	EDW24004	Drosophila simulans	XP_002105127	0.056491094508243	0.827309929445868	-15.2751177631963	0.0682828677592214
Drosophila persimilis	EDW24004	Drosophila melanogaster	NP_651535	0.0558017878190735	0.800485684809276	-15.2845796126316	0.0697099134663088
Drosophila sechellia	EDW45199	Drosophila virilis	EDW67420	0.0710700125297932	1.12415033498315	-14.4342444722329	0.0632210926938509
Drosophila sechellia	EDW45199	Drosophila willistoni	EDW81389	0.0707161554814738	2.5508980362466	-5.65426041439829	0.0277220627703041
Drosophila sechellia	EDW45199	Drosophila yakuba	XP_002098834	0.0130293864330431	0.215512839363915	-11.6129083141476	0.0604575879168
Drosophila sechellia	EDW45199	Drosophila simulans	XP_002105127	0.00283085969490273	0.0457808000780586	-5.82130123377689	0.0618350856707608
Drosophila sechellia	EDW45199	Drosophila melanogaster	NP_651535	0.00710821574763969	0.0990837915488086	-8.21946435256425	0.0717394402911821
Drosophila virilis	EDW67420	Drosophila willistoni	EDW81389	0.0590420291337895	1.86201885709383	-9.89593924787093	0.0317086096678635
Drosophila virilis	EDW67420	Drosophila yakuba	XP_002098834	0.0706883769688117	1.1838121668841	-14.1727470935359	0.0597124940478267
Drosophila virilis	EDW67420	Drosophila simulans	XP_002105127	0.0719194948263959	1.05021045232097	-14.6961128294041	0.0684810312708786
Drosophila virilis	EDW67420	Drosophila melanogaster	NP_651535	0.0665896577440748	0.996122133436456	-14.9510220638606	0.0668488888148199
Drosophila willistoni	EDW81389	Drosophila yakuba	XP_002098834	0.0705938801436093	1.77836678381735	-10.4253861935233	0.039695905696167
Drosophila willistoni	EDW81389	Drosophila simulans	XP_002105127	0.0707862176138976	2.62238067109984	-5.30211488817524	0.0269931129351291
Drosophila willistoni	EDW81389	Drosophila melanogaster	NP_651535	0.0662349220155744	1.99524025813015	-8.96279315174382	0.0331964643083369
Drosophila yakuba	XP_002098834	Drosophila simulans	XP_002105127	0.0101768680424245	0.245097728323346	-12.5257633663139	0.0415216742808755
Drosophila yakuba	XP_002098834	Drosophila melanogaster	NP_651535	0.0145006695932853	0.275094581466136	-12.847660599941	0.0527115783815258
Drosophila simulans	XP_002105127	Drosophila melanogaster	NP_651535	0.00426087073342618	0.119156069927513	-9.41377447001599	0.0357587384009748


Statistics for CAH13 orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila ananassae	EDV38073	Drosophila erecta	EDV56579	0.15606485916306	1.37438064289606	-15.6981020567611	0.113552864681071
Drosophila ananassae	EDV38073	Drosophila grimshawi	EDV90872	0.330457912927439	1.1967096055817	-12.9121547293163	0.27613876531626
Drosophila ananassae	EDV38073	Drosophila grimshawi	EDW01137	0.329209151653404	1.3450233164979	-12.8433487539008	0.244760925416952
Drosophila ananassae	EDV38073	Drosophila mojavensis	EDW08838	0.301448908889704	0.869599405817798	-12.6181783185237	0.346652615989557
Drosophila ananassae	EDV38073	Drosophila persimilis	EDW35506	0.294491181290766	0.916411877687621	-12.866242350328	0.321352427288322
Drosophila ananassae	EDV38073	Drosophila sechellia	EDW47297	0.22219206986341	0.83267541864166	-11.3558182926065	0.266841154294996
Drosophila ananassae	EDV38073	Drosophila virilis	EDW61760	0.310071315063097	1.06840818244043	-13.5398886558975	0.290218027303799
Drosophila ananassae	EDV38073	Drosophila yakuba	XP_002090377	0.147113029966388	1.62128649448205	-14.0893557882093	0.0907384539790334
Drosophila ananassae	EDV38073	Drosophila simulans	XP_002080942	0.158708130968354	1.46859541944049	-15.0545156940964	0.108067973566756
Drosophila ananassae	EDV38073	Drosophila pseudoobscura	XP_001361744	0.294972992918996	0.943572542833227	-13.0074000328309	0.312612946571435
Drosophila ananassae	EDV38073	Drosophila melanogaster	NP_610602	0.152959481715615	1.34464842286958	-15.9255415099398	0.113754256587895
Drosophila erecta	EDV56579	Drosophila grimshawi	EDV90872	0.339224321616134	1.18074745685068	-12.7724108388167	0.287296254290415
Drosophila erecta	EDV56579	Drosophila grimshawi	EDW01137	0.364981829597117	1.27407723913577	-12.5230865208026	0.286467584841788
Drosophila erecta	EDV56579	Drosophila mojavensis	EDW08838	0.34690940260409	1.33498518485058	-12.9683473342175	0.259860114210121
Drosophila erecta	EDV56579	Drosophila persimilis	EDW35506	0.324380427750971	1.25126298835024	-13.006400686362	0.259242406089752
Drosophila erecta	EDV56579	Drosophila sechellia	EDW47297	0.11996962262935	0.312911582075483	-7.61251353069654	0.383397833450633
Drosophila erecta	EDV56579	Drosophila virilis	EDW61760	0.32999427736383	1.08581269590977	-13.2152512644897	0.303914550462442
Drosophila erecta	EDV56579	Drosophila yakuba	XP_002090377	0.0360366029986792	0.293784410405636	-15.4041264714394	0.122663428426725
Drosophila erecta	EDV56579	Drosophila simulans	XP_002080942	0.0574062338778974	0.382657892267891	-16.0647140850537	0.150019730516125
Drosophila erecta	EDV56579	Drosophila pseudoobscura	XP_001361744	0.324125487988733	1.25745530252126	-13.0029702188224	0.257763029301197
Drosophila erecta	EDV56579	Drosophila melanogaster	NP_610602	0.0579571855124696	0.429365932516652	-16.9547647731006	0.134983195273002
Drosophila grimshawi	EDV90872	Drosophila grimshawi	EDW01137	0.00180927339909567	0.00905671382657073	-2.62798151981335	0.199771510256578
Drosophila grimshawi	EDV90872	Drosophila mojavensis	EDW08838	0.179186921603	0.605439581827834	-13.3260537656249	0.295961689623977
Drosophila grimshawi	EDV90872	Drosophila persimilis	EDW35506	0.336468748659737	0.945506323262489	-11.5228199259506	0.355860918516911
Drosophila grimshawi	EDV90872	Drosophila sechellia	EDW47297	0.37029410592365	0.87277619141966	-8.29488529385869	0.4242715481518
Drosophila grimshawi	EDV90872	Drosophila virilis	EDW61760	0.152761666203055	0.666222676206013	-15.1529912771995	0.22929520663121
Drosophila grimshawi	EDV90872	Drosophila willistoni	EDW73820	0.289472215667374	2.39148086303427	-7.04918613095042	0.121043082611205
Drosophila grimshawi	EDV90872	Drosophila yakuba	XP_002090377	0.310815980571805	1.28322068294032	-12.9836501348825	0.242215532140281
Drosophila grimshawi	EDV90872	Drosophila simulans	XP_002080942	0.343057527776514	1.35110828902274	-12.4878436373156	0.253908240045399
Drosophila grimshawi	EDV90872	Drosophila pseudoobscura	XP_001361744	0.343716245789626	0.958260136667846	-11.5464418655062	0.358687826653031
Drosophila grimshawi	EDV90872	Drosophila melanogaster	NP_610602	0.329004088274193	1.39201924277096	-12.5392302797639	0.236350244425698
Drosophila grimshawi	EDW01137	Drosophila mojavensis	EDW08838	0.185678066334875	0.647579819881219	-13.8287997082322	0.286726146545043
Drosophila grimshawi	EDW01137	Drosophila persimilis	EDW35506	0.335086144376748	0.970687613062465	-11.7505622576011	0.345204924702367
Drosophila grimshawi	EDW01137	Drosophila sechellia	EDW47297	0.374140543300946	0.834868499752867	-7.91064664003445	0.448143082906706
Drosophila grimshawi	EDW01137	Drosophila virilis	EDW61760	0.159864074117423	0.709573100409887	-15.5068413434453	0.225296130906142
Drosophila grimshawi	EDW01137	Drosophila willistoni	EDW73820	0.298488509323737	3.16693009492268	-3.55249078333163	0.0942516886628734
Drosophila grimshawi	EDW01137	Drosophila yakuba	XP_002090377	0.322391689429951	1.42430063075569	-12.5974918737887	0.226350871767079
Drosophila grimshawi	EDW01137	Drosophila simulans	XP_002080942	0.345032918580832	1.40746926740348	-12.4699978973538	0.245144193604564
Drosophila grimshawi	EDW01137	Drosophila pseudoobscura	XP_001361744	0.343912647420358	0.983751309621436	-11.7376540560522	0.349593077088457
Drosophila grimshawi	EDW01137	Drosophila melanogaster	NP_610602	0.330641885535457	1.4409247227624	-12.5143774695331	0.229465065254473
Drosophila mojavensis	EDW08838	Drosophila persimilis	EDW35506	0.359440791763414	0.767883285873077	-9.47004908528835	0.468093001079888
Drosophila mojavensis	EDW08838	Drosophila sechellia	EDW47297	0.339323320804184	0.816496468361209	-8.39252028334334	0.415584554193162
Drosophila mojavensis	EDW08838	Drosophila virilis	EDW61760	0.0956811349884599	0.585383121542806	-17.531033204602	0.1634504505977
Drosophila mojavensis	EDW08838	Drosophila yakuba	XP_002090377	0.329046147822392	1.56773280354301	-12.1922858991628	0.209886625500699
Drosophila mojavensis	EDW08838	Drosophila simulans	XP_002080942	0.338815820576773	1.83195618301534	-10.6322678228901	0.184947556998385
Drosophila mojavensis	EDW08838	Drosophila pseudoobscura	XP_001361744	0.372872885400216	0.763286433891496	-9.06387457432545	0.488509776728485
Drosophila mojavensis	EDW08838	Drosophila melanogaster	NP_610602	0.328552407833105	1.69618876495553	-11.444136208061	0.193700379710815
Drosophila persimilis	EDW35506	Drosophila sechellia	EDW47297	0.319418414612909	0.71332961366964	-7.77859789544803	0.447785159191273
Drosophila persimilis	EDW35506	Drosophila virilis	EDW61760	0.368461676793919	0.875851058812681	-10.5452787937675	0.420689879959057
Drosophila persimilis	EDW35506	Drosophila willistoni	EDW73820	0.300735596745627	3.40747108670255	-2.80888555073064	0.0882577105112436
Drosophila persimilis	EDW35506	Drosophila yakuba	XP_002090377	0.324157333201881	1.39222349277422	-12.7101827027883	0.232834264673948
Drosophila persimilis	EDW35506	Drosophila simulans	XP_002080942	0.332464123700732	1.377321205462	-12.6314404005787	0.241384596695592
Drosophila persimilis	EDW35506	Drosophila pseudoobscura	XP_001361744	0.00462179863469699	0.0180279085357543	-3.33337066509426	0.256369097143504
Drosophila persimilis	EDW35506	Drosophila melanogaster	NP_610602	0.328044413685856	1.2594081014512	-12.9116257753211	0.260475070239627
Drosophila sechellia	EDW47297	Drosophila virilis	EDW61760	0.348201591451511	0.735438811934667	-7.48805823112336	0.473460994716231
Drosophila sechellia	EDW47297	Drosophila willistoni	EDW73820	0.272262089457885	0.91361807948842	-10.4258448140791	0.298004270679864
Drosophila sechellia	EDW47297	Drosophila yakuba	XP_002090377	0.109370623772537	0.287969177165401	-7.44471034451544	0.379799757908527
Drosophila sechellia	EDW47297	Drosophila simulans	XP_002080942	0.0387781266533833	0.0727622580725233	-2.95448534206353	0.532942870117259
Drosophila sechellia	EDW47297	Drosophila pseudoobscura	XP_001361744	0.312688678355709	0.71856727537069	-7.99316966314698	0.43515574543024
Drosophila sechellia	EDW47297	Drosophila melanogaster	NP_610602	0.061837582406137	0.111108491825285	-3.38197828529641	0.556551361559069
Drosophila virilis	EDW61760	Drosophila yakuba	XP_002090377	0.319218585457883	1.47838427412282	-12.7657137313249	0.215923959044604
Drosophila virilis	EDW61760	Drosophila simulans	XP_002080942	0.346258971800098	1.30886908070495	-13.0144675219804	0.264548209522687
Drosophila virilis	EDW61760	Drosophila pseudoobscura	XP_001361744	0.378800196816079	0.893860949884599	-10.5771436754045	0.423779780138045
Drosophila virilis	EDW61760	Drosophila melanogaster	NP_610602	0.345211200377273	1.36462630540742	-12.9497894426551	0.252971233962993
Drosophila willistoni	EDW73820	Drosophila pseudoobscura	XP_001361744	0.292110200905446	4.38048124303013	-1.01222493105158	0.0666844998754939
Drosophila yakuba	XP_002090377	Drosophila simulans	XP_002080942	0.0547245150213343	0.354671796368355	-15.6619798888682	0.154296212954296
Drosophila yakuba	XP_002090377	Drosophila pseudoobscura	XP_001361744	0.324023648775942	1.38026992355827	-12.7491363404425	0.234753828396568
Drosophila yakuba	XP_002090377	Drosophila melanogaster	NP_610602	0.0632789006259734	0.367557089814062	-15.4050400047561	0.172160740139674
Drosophila simulans	XP_002080942	Drosophila pseudoobscura	XP_001361744	0.332487201956846	1.37439125342126	-12.6125016689766	0.241915976348939
Drosophila simulans	XP_002080942	Drosophila melanogaster	NP_610602	0.0220741969534082	0.153995326939553	-11.6348126954877	0.143343290943322
Drosophila pseudoobscura	XP_001361744	Drosophila melanogaster	NP_610602	0.327784058364542	1.26565562406319	-12.9077969608808	0.258983606703569


Statistics for CAH14 orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila ananassae	EDV35973	Drosophila erecta	EDV55366	0.360576214725387	1.67010360858038	-8.23730967313892	0.215900506335582
Drosophila ananassae	EDV35973	Drosophila persimilis	EDW35737	0.441184806452331	1.5311087367778	-8.05552023409303	0.288147272531929
Drosophila ananassae	EDV35973	Drosophila sechellia	EDW56530	0.585424363233804	0.759291522316723	-2.06574033122278	0.77101395976025
Drosophila ananassae	EDV35973	Drosophila virilis	EDW58834	0.56088052820629	1.38257797879101	-7.03382134450305	0.405677319334097
Drosophila ananassae	EDV35973	Drosophila yakuba	XP_002091628	0.366820417360812	1.80421547483108	-7.67004597450742	0.203312975904475
Drosophila ananassae	EDV35973	Drosophila simulans	XP_002082387	0.431539009119704	1.87286645389815	-7.04909302832969	0.230416326920432
Drosophila ananassae	EDV35973	Drosophila pseudoobscura	XP_001360973	0.440150264175742	1.4990545004126	-8.12867367112906	0.293618586952372
Drosophila ananassae	EDV35973	Drosophila melanogaster	NP_611519	0.384715926508025	1.6651681982335	-8.09194898292189	0.231037277144828
Drosophila erecta	EDV55366	Drosophila persimilis	EDW35737	0.422331829704503	1.30640756581461	-9.07997022927795	0.323277238096182
Drosophila erecta	EDV55366	Drosophila sechellia	EDW56530	0.187272719450044	0.248682199506755	-1.87811408132222	0.753060411326133
Drosophila erecta	EDV55366	Drosophila virilis	EDW58834	0.558114571746985	1.07024662681218	-6.55438457689186	0.52148220584388
Drosophila erecta	EDV55366	Drosophila yakuba	XP_002091628	0.0704124976449449	0.314994906503305	-10.1077491559172	0.223535353084213
Drosophila erecta	EDV55366	Drosophila simulans	XP_002082387	0.186205467178849	0.378318444130075	-6.39386255572954	0.492192411097004
Drosophila erecta	EDV55366	Drosophila pseudoobscura	XP_001360973	0.417560821019994	1.32566035008238	-9.12904252332175	0.314983261733706
Drosophila erecta	EDV55366	Drosophila melanogaster	NP_611519	0.154275218897762	0.421452812580595	-8.54619743965541	0.366055734574697
Drosophila persimilis	EDW35737	Drosophila sechellia	EDW56530	0.535411516949518	0.714584052179168	-2.49037710691819	0.749263176692438
Drosophila persimilis	EDW35737	Drosophila virilis	EDW58834	0.552474945306848	0.811522017293041	-4.25371653634135	0.680788608976642
Drosophila persimilis	EDW35737	Drosophila yakuba	XP_002091628	0.436995637268925	1.26035279933419	-8.89095893407169	0.346724851565195
Drosophila persimilis	EDW35737	Drosophila simulans	XP_002082387	0.45732171990485	1.35305996521207	-8.67844837281616	0.337990725956608
Drosophila persimilis	EDW35737	Drosophila pseudoobscura	XP_001360973	0.00295494103003606	0.0195929509423609	-3.26751783377276	0.150816537984962
Drosophila persimilis	EDW35737	Drosophila melanogaster	NP_611519	0.442716641717525	1.54888633254559	-8.48612551416265	0.285829006567526
Drosophila sechellia	EDW56530	Drosophila virilis	EDW58834	0.767191101372773	0.725498721361099	0.495525448485334	1.05746719985041
Drosophila sechellia	EDW56530	Drosophila yakuba	XP_002091628	0.200434603352057	0.269365215977353	-2.01063362640837	0.744099800060706
Drosophila sechellia	EDW56530	Drosophila simulans	XP_002082387	0.0170583046248071	0.0189583553882014	-0.225371893102576	0.899777658742658
Drosophila sechellia	EDW56530	Drosophila pseudoobscura	XP_001360973	0.530709725458642	0.743291024889771	-2.88822729669825	0.713999910785073
Drosophila sechellia	EDW56530	Drosophila melanogaster	NP_611519	0.0735522790655044	0.0864744089305171	-0.704246097228927	0.850567005605141
Drosophila virilis	EDW58834	Drosophila yakuba	XP_002091628	0.55084608802993	0.939934108163827	-5.67927759458293	0.586047557212297
Drosophila virilis	EDW58834	Drosophila simulans	XP_002082387	0.600196103615551	1.25636970008082	-6.84822554299448	0.477722523535024
Drosophila virilis	EDW58834	Drosophila pseudoobscura	XP_001360973	0.553115994541152	0.808344869338585	-4.20173529244475	0.684257444466408
Drosophila virilis	EDW58834	Drosophila melanogaster	NP_611519	0.583394779471848	1.10679162826586	-6.36172650183744	0.527104438245456
Drosophila yakuba	XP_002091628	Drosophila simulans	XP_002082387	0.185732514153779	0.421363068607223	-7.39919268241364	0.440789732160677
Drosophila yakuba	XP_002091628	Drosophila pseudoobscura	XP_001360973	0.43213805006939	1.25251558871628	-8.94478344559984	0.345016105158654
Drosophila yakuba	XP_002091628	Drosophila melanogaster	NP_611519	0.15379122265703	0.458181811742229	-9.25196616852645	0.335655450992786
Drosophila simulans	XP_002082387	Drosophila pseudoobscura	XP_001360973	0.455073621758916	1.34381960192104	-8.70484906097684	0.338641898889086
Drosophila simulans	XP_002082387	Drosophila melanogaster	NP_611519	0.0816598677825214	0.142048161642905	-3.5452416160699	0.574874513249992
Drosophila pseudoobscura	XP_001360973	Drosophila melanogaster	NP_611519	0.440464951787914	1.53630707432408	-8.53475907819433	0.286703719034623


Statistics for CAH15 orthologs
SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila ananassae	EDV35968	Drosophila erecta	EDV55371	0.295409437147358	1.3353280027187	-11.2483720375739	0.221226123129232
Drosophila ananassae	EDV35968	Drosophila grimshawi	EDW02461	0.430630013123845	1.34194359594022	-9.1117569051851	0.320900233382856
Drosophila ananassae	EDV35968	Drosophila mojavensis	EDW08192	0.365138169907901	1.24105325374782	-10.1066523173145	0.294216359213621
Drosophila ananassae	EDV35968	Drosophila persimilis	EDW35731	0.448426211135982	1.49487764463378	-9.31398140014595	0.299975193786405
Drosophila ananassae	EDV35968	Drosophila sechellia	EDW56536	0.304559712076605	1.2257580577769	-11.1899415404489	0.248466416471265
Drosophila ananassae	EDV35968	Drosophila virilis	EDW58828	0.393036904701882	1.18007889343033	-9.90423519521533	0.333059854633428
Drosophila ananassae	EDV35968	Drosophila willistoni	EDW85944	0.383490413080771	1.35480076441575	-9.59408679103973	0.283060375483439
Drosophila ananassae	EDV35968	Drosophila yakuba	XP_002091623	0.318787289426895	0.909511804065791	-10.4512113071957	0.350503740580189
Drosophila ananassae	EDV35968	Drosophila simulans	XP_002082393	0.310834394986487	1.3326481022112	-10.937414143117	0.233245666632274
Drosophila ananassae	EDV35968	Drosophila pseudoobscura	XP_001360972	0.451019692793026	1.48858223635406	-9.30094672718988	0.30298607747577
Drosophila ananassae	EDV35968	Drosophila melanogaster	NP_611525	0.287637435552222	1.34509837460935	-11.1805857191623	0.213841188854131
Drosophila erecta	EDV55371	Drosophila grimshawi	EDW02461	0.419305857926553	1.40900378522082	-9.16919683838376	0.297590299135243
Drosophila erecta	EDV55371	Drosophila mojavensis	EDW08192	0.405286396727006	1.52082714835163	-9.3092810778801	0.266490769293724
Drosophila erecta	EDV55371	Drosophila persimilis	EDW35731	0.362881321649144	1.24697223088795	-10.2473887426456	0.291009946060098
Drosophila erecta	EDV55371	Drosophila sechellia	EDW56536	0.0736916858845686	0.369996175199683	-11.7263697836035	0.199168777473978
